AirTC_Avg_01,AirTC_Avg_02,AirTC_Avg_03,AirTC_Avg_04,AirTC_Avg_05,AirTC_Avg_06,AirTC_Avg_07,AirTC_Avg_08,AirTC_Avg_09,AirTC_Avg_10,AirTC_Avg_11,AirTC_Avg_12,AirTC_Avg_13,AirTC_Avg_14,AirTC_Avg_15,AirTC_Avg_16,AirTC_Avg_17,AirTC_Avg_18,AirTC_Avg_19,AirTC_Avg_20,AirTC_Avg_21,AirTC_Avg_22,AirTC_Avg_23,AirTC_Avg_24,Daylight_01,Daylight_02,Daylight_03,Daylight_04,Daylight_05,Daylight_06,Daylight_07,Daylight_08,Daylight_09,Daylight_10,Daylight_11,Daylight_12,Daylight_13,Daylight_14,Daylight_15,Daylight_16,Daylight_17,Daylight_18,Daylight_19,Daylight_20,Daylight_21,Daylight_22,Daylight_23,Daylight_24,RH_01,RH_02,RH_03,RH_04,RH_05,RH_06,RH_07,RH_08,RH_09,RH_10,RH_11,RH_12,RH_13,RH_14,RH_15,RH_16,RH_17,RH_18,RH_19,RH_20,RH_21,RH_22,RH_23,RH_24,TPM10_01,TPM10_02,TPM10_03,TPM10_04,TPM10_05,TPM10_06,TPM10_07,TPM10_08,TPM10_09,TPM10_10,TPM10_11,TPM10_12,TPM10_13,TPM10_14,TPM10_15,TPM10_16,TPM10_17,TPM10_18,TPM10_19,TPM10_20,TPM10_21,TPM10_22,TPM10_23,TPM10_24,TPM1_01,TPM1_02,TPM1_03,TPM1_04,TPM1_05,TPM1_06,TPM1_07,TPM1_08,TPM1_09,TPM1_10,TPM1_11,TPM1_12,TPM1_13,TPM1_14,TPM1_15,TPM1_16,TPM1_17,TPM1_18,TPM1_19,TPM1_20,TPM1_21,TPM1_22,TPM1_23,TPM1_24,TPM2.5_01,TPM2.5_02,TPM2.5_03,TPM2.5_04,TPM2.5_05,TPM2.5_06,TPM2.5_07,TPM2.5_08,TPM2.5_09,TPM2.5_10,TPM2.5_11,TPM2.5_12,TPM2.5_13,TPM2.5_14,TPM2.5_15,TPM2.5_16,TPM2.5_17,TPM2.5_18,TPM2.5_19,TPM2.5_20,TPM2.5_21,TPM2.5_22,TPM2.5_23,TPM2.5_24,WS_ms_Avg_01,WS_ms_Avg_02,WS_ms_Avg_03,WS_ms_Avg_04,WS_ms_Avg_05,WS_ms_Avg_06,WS_ms_Avg_07,WS_ms_Avg_08,WS_ms_Avg_09,WS_ms_Avg_10,WS_ms_Avg_11,WS_ms_Avg_12,WS_ms_Avg_13,WS_ms_Avg_14,WS_ms_Avg_15,WS_ms_Avg_16,WS_ms_Avg_17,WS_ms_Avg_18,WS_ms_Avg_19,WS_ms_Avg_20,WS_ms_Avg_21,WS_ms_Avg_22,WS_ms_Avg_23,WS_ms_Avg_24
17.841333333333335,17.19066666666667,16.331666666666667,15.644666666666666,14.874666666666666,14.216833333333334,13.805,13.864666666666666,15.511166666666666,17.944833333333335,20.771,23.595,26.1575,27.47983333333333,28.21583333333333,29.363666666666667,29.85233333333333,29.02983333333333,26.6755,24.860333333333333,23.3445,21.72433333333333,19.124166666666667,18.922666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,53.974,56.181333333333335,59.04966666666667,62.13316666666667,64.7765,66.25399999999999,65.84666666666666,64.73666666666666,58.11516666666667,51.85033333333333,46.44133333333333,40.16466666666667,32.66133333333333,29.7,27.227666666666668,23.787,20.889833333333332,22.468833333333336,28.183,33.65683333333333,38.3335,44.118833333333335,53.584500000000006,56.29533333333334,143.7,141.08333333333334,152.1,143.11666666666667,139.91666666666666,132.01666666666668,128.10833333333332,138.68333333333334,132.05,107.15,74.5,67.74166666666666,58.025,57.05,60.53333333333333,61.55833333333333,43.016666666666666,43.00833333333333,54.13333333333333,122.96666666666668,138.59166666666667,151.80833333333334,143.43333333333334,166.575,90.06666666666666,88.03333333333333,94.53333333333332,89.91666666666667,88.76666666666667,83.58333333333333,81.64166666666667,88.03333333333333,84.4,68.48333333333333,47.15,42.79166666666666,36.88333333333333,36.73333333333333,39.24166666666667,39.68333333333333,27.9,27.891666666666666,34.233333333333334,73.4,85.725,94.8,90.35,104.71666666666668,131.725,129.35,139.48333333333332,131.26666666666668,128.7,121.525,118.25,127.9,121.9,98.98333333333332,68.81666666666666,62.475,53.55,52.96666666666667,56.11666666666667,57.06666666666667,39.91666666666666,39.958333333333336,50.05833333333333,111.1,126.49166666666666,139.25,131.93333333333334,153.30833333333334,1.0668166666666667,1.14595,1.1295166666666667,0.7006,1.1664166666666669,1.62755,1.4720166666666663,0.6130666666666666,0.2568833333333333,1.1238,1.7542833333333334,1.05675,1.1269333333333331,1.1983,1.8026833333333332,1.01355,0.64645,0.3783,0.3214499999999999,0.1402333333333333,0.7125833333333333,0.5247499999999999,0.4808166666666666,0.0507833333333333
19.1975,18.976333333333333,18.291166666666665,17.722166666666666,17.24683333333333,16.88533333333333,16.460666666666665,15.305333333333332,16.076833333333333,18.9355,21.520666666666667,24.309666666666665,25.87633333333333,27.3535,29.720333333333333,30.318166666666663,29.6685,28.41633333333333,26.607666666666667,24.581666666666667,22.9355,21.795333333333332,20.639833333333332,19.82316666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,53.63516666666667,53.50633333333334,56.838166666666666,58.958,60.413,62.0165,63.8575,67.50816666666667,64.7865,57.66066666666666,54.06066666666666,47.061,41.639,37.534,34.94466666666667,35.12683333333334,35.974333333333334,38.7065,42.72933333333334,48.839000000000006,55.55216666666667,59.8235,64.66716666666667,67.87899999999999,167.78333333333333,207.75,243.275,134.625,82.825,119.13333333333334,122.44166666666666,175.94166666666666,208.4,155.95,109.35833333333332,78.16666666666667,59.15,50.36666666666667,44.725,31.95,23.941666666666663,18.883333333333333,21.08333333333333,45.675,67.95833333333333,81.13333333333334,112.03333333333332,91.73333333333332,103.05833333333334,124.3,141.49166666666667,79.0,51.16666666666666,70.33333333333333,76.025,106.40833333333332,124.15,90.44166666666666,64.575,46.625,37.1,31.95,29.558333333333334,21.066666666666663,15.683333333333334,12.266666666666667,13.716666666666669,30.225,44.333333333333336,53.13333333333333,71.33333333333333,59.9,153.2,188.61666666666667,219.475,121.625,75.98333333333333,107.26666666666668,112.225,159.925,188.76666666666668,139.93333333333334,98.51666666666668,70.59166666666667,54.34166666666667,46.28333333333333,41.575,29.95,22.441666666666663,17.416666666666668,19.683333333333334,42.40833333333333,62.96666666666667,75.2,102.88333333333334,84.95833333333333,0.0163333333333333,0.1004499999999999,0.19915,0.3571999999999999,0.1295499999999999,0.42195,0.5502,0.8077500000000001,0.9161166666666668,0.5605833333333333,0.70605,0.91185,1.1496333333333333,1.0413,0.489,0.7575666666666667,1.01755,1.0517,0.4348833333333333,0.3154166666666667,0.1408666666666666,0.4270166666666666,0.5017333333333334,0.9163833333333332
18.630166666666664,17.742166666666666,16.761333333333333,16.1335,15.692166666666669,16.360166666666668,15.654333333333334,15.328166666666668,17.12316666666667,20.795333333333332,23.692833333333333,25.796166666666668,27.46216666666667,28.8175,29.258166666666668,29.638666666666666,29.586,28.559166666666663,26.5295,24.77533333333333,23.44833333333333,22.22683333333333,21.23033333333333,20.857666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72.9315,76.6775,78.75416666666666,81.21000000000001,81.41666666666667,79.32233333333333,81.30016666666667,84.27333333333333,77.84366666666666,66.04333333333334,58.477833333333336,54.04866666666667,48.67616666666667,43.3415,40.7975,36.879,36.1385,38.92166666666667,44.7775,51.17433333333334,55.88166666666667,61.0015,65.11766666666666,65.333,102.0,110.5,126.16666666666669,126.33333333333331,134.66666666666666,125.90833333333332,165.43333333333334,242.70833333333331,340.15833333333336,356.53333333333336,167.74166666666667,88.05833333333334,58.7,53.3,54.56666666666667,41.56666666666667,35.84166666666667,37.958333333333336,54.63333333333333,99.15,124.86666666666666,149.98333333333332,135.50833333333333,144.95,67.73333333333333,73.13333333333334,82.575,82.75,87.89166666666667,82.24166666666666,106.38333333333334,141.65,184.58333333333331,189.46666666666667,103.55,55.583333333333336,38.06666666666667,34.45,34.99166666666667,26.683333333333334,23.058333333333334,23.891666666666666,33.35,62.016666666666666,79.125,92.1,81.55,83.1,95.11666666666666,103.05,117.05,117.28333333333332,124.66666666666669,116.48333333333332,152.35,218.08333333333331,300.68333333333334,313.71666666666664,153.55833333333334,81.08333333333333,54.55,49.575,50.60833333333333,38.55,33.166666666666664,34.891666666666666,50.06666666666667,91.01666666666668,114.98333333333332,136.69166666666666,122.78333333333332,129.5,0.5610833333333333,0.4801666666666666,0.2671833333333333,0.0215833333333333,0.0,0.2144333333333333,0.2633,0.2511,0.12855,0.1885333333333333,0.1868166666666666,0.3765,0.5489499999999999,0.5171666666666667,0.5840166666666667,0.6082666666666667,0.4908833333333333,0.5370333333333334,0.0676166666666666,0.0972666666666666,0.3608833333333333,0.7647999999999999,1.0024166666666663,0.6223166666666666
20.03,19.103,18.708166666666667,18.425166666666662,18.115666666666662,17.578333333333333,16.973499999999998,16.303166666666666,18.142166666666665,21.789166666666667,24.13733333333333,25.934833333333334,27.48433333333333,28.1495,28.293333333333333,29.093166666666665,28.811333333333334,27.84933333333333,26.07583333333333,24.3225,23.19233333333333,22.546166666666668,21.791833333333333,20.98633333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,69.03883333333333,71.89466666666667,72.92216666666667,76.94,82.25,85.065,85.77833333333334,86.83,78.27583333333334,61.20633333333333,52.51916666666667,47.3195,42.150333333333336,37.73616666666667,35.74633333333334,31.684166666666663,32.397,33.44166666666667,39.7985,45.418,47.6715,49.1765,50.963,54.57483333333333,153.94166666666666,158.11666666666667,262.2333333333333,181.86666666666667,166.73333333333332,168.875,189.08333333333331,258.56666666666666,218.05,151.925,94.65,60.025,37.49166666666667,32.44166666666667,34.99166666666667,27.78333333333333,28.941666666666663,26.766666666666666,41.88333333333333,61.44166666666667,66.26666666666667,75.25833333333334,87.15,66.825,90.175,93.21666666666668,140.60833333333332,104.93333333333334,96.34166666666668,96.63333333333334,105.71666666666668,141.425,125.64166666666668,89.85,57.68333333333333,37.075,23.28333333333333,20.40833333333333,22.008333333333333,17.783333333333335,18.316666666666663,16.65,26.383333333333333,37.725,41.325,46.083333333333336,52.36666666666667,41.583333333333336,138.10833333333332,142.48333333333332,230.375,162.85,149.45833333333334,150.975,167.58333333333334,227.63333333333333,195.1833333333333,137.25833333333333,86.71666666666667,55.40833333333333,34.63333333333333,30.175,32.19166666666667,25.9,26.791666666666668,24.758333333333333,38.73333333333333,56.5,61.125,69.0,79.3,61.56666666666667,0.0351499999999999,0.3198333333333333,0.1937333333333333,0.2051333333333333,0.3158666666666666,0.2454833333333333,0.0821833333333333,0.1828833333333333,0.0678666666666666,0.2218666666666666,1.706516666666667,1.6104833333333337,0.9061833333333332,0.9305333333333332,0.94285,0.7266333333333334,0.7074,0.4185666666666667,0.1872166666666666,0.1583833333333333,0.17795,0.2799166666666666,0.3301,0.5414666666666667
19.050833333333333,17.935833333333335,17.174166666666668,16.437166666666666,15.817833333333336,15.536,15.648333333333332,15.966166666666668,17.721666666666668,20.27833333333333,21.90716666666667,23.862166666666667,24.84783333333333,25.53033333333333,26.08966666666667,26.4985,26.44783333333333,26.04233333333333,25.078666666666667,23.729,22.023833333333336,21.0175,19.9295,19.475666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,61.472,66.114,68.07366666666667,69.65333333333334,71.42483333333332,70.512,68.68900000000001,68.887,65.38516666666666,63.88866666666667,62.95116666666667,56.39033333333334,49.79083333333333,46.307833333333335,41.32833333333333,38.77933333333333,39.98083333333333,39.63516666666667,41.7215,46.09616666666667,52.007666666666665,54.73566666666667,58.145,56.3935,79.625,78.79166666666667,79.73333333333333,84.44166666666666,89.0,78.275,80.18333333333334,105.375,95.04166666666669,85.58333333333333,104.29166666666669,96.925,72.43333333333334,58.86666666666667,44.15833333333333,40.91666666666666,39.516666666666666,39.475,48.575,64.83333333333333,92.175,76.91666666666667,91.54166666666669,76.68333333333334,48.65833333333333,48.208333333333336,48.11666666666667,50.025,52.80833333333333,47.05,48.516666666666666,63.31666666666667,56.86666666666667,50.833333333333336,59.56666666666667,56.15,43.95,36.5,27.933333333333334,26.716666666666665,25.433333333333334,25.3,31.991666666666667,42.13333333333333,60.46666666666667,50.40833333333333,60.10833333333333,49.833333333333336,72.85,72.06666666666666,72.55,76.45,80.775,71.36666666666666,73.11666666666666,95.61666666666666,86.55833333333334,78.0,93.875,87.83333333333333,66.43333333333334,54.31666666666667,40.96666666666667,38.23333333333333,36.61666666666667,36.43333333333333,45.35833333333333,60.18333333333333,85.70833333333333,71.55833333333334,85.28333333333333,71.3,1.4447666666666668,1.6879833333333332,1.7250166666666666,1.8536166666666667,1.7247666666666668,1.8333833333333331,2.22975,2.225283333333333,1.9296,2.3404000000000003,3.1705166666666664,2.9649666666666668,2.8612166666666665,2.493133333333333,2.4261833333333334,1.9423833333333331,1.9366666666666668,1.61705,0.6021333333333333,0.44965,0.7497666666666666,1.0713166666666667,1.0688166666666667,1.3018333333333334
19.88433333333333,18.69,17.701166666666666,16.708833333333335,16.385666666666665,15.714,15.304333333333334,15.107666666666669,16.560166666666667,19.296333333333333,21.7755,23.538166666666665,24.313166666666667,25.227500000000003,25.85,26.24866666666667,26.272,25.804,24.5935,23.281,22.049166666666668,19.948666666666668,18.719,17.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.964666666666666,53.2615,55.209500000000006,56.837833333333336,56.2435,58.41516666666666,59.99766666666667,61.196333333333335,57.79816666666667,49.92933333333334,40.4435,33.586,31.6115,30.08533333333333,28.6105,26.77716666666667,26.8165,29.1045,32.73616666666667,37.031,39.888000000000005,48.5985,52.66616666666666,55.04166666666666,61.28333333333333,63.04166666666666,52.73333333333333,43.48333333333333,38.516666666666666,41.333333333333336,46.833333333333336,53.61666666666667,61.99166666666667,55.083333333333336,40.24166666666667,30.45833333333333,27.766666666666666,25.933333333333334,23.541666666666668,21.025,22.58333333333333,27.375,34.925,62.833333333333336,79.05833333333334,103.55,101.48333333333332,108.01666666666668,39.21666666666667,39.30833333333333,33.55,27.641666666666666,24.5,26.683333333333334,30.166666666666668,34.19166666666667,39.28333333333333,34.233333333333334,24.758333333333333,18.675,16.941666666666666,16.066666666666666,15.075,13.325,14.383333333333333,16.875,22.466666666666665,41.7,53.958333333333336,69.65,68.23333333333333,72.225,56.708333333333336,57.85833333333333,48.85,40.275,35.675,38.333333333333336,43.575,49.90833333333333,57.4,50.7,36.875,28.0,25.541666666666668,23.85,21.9,19.275,21.016666666666666,25.291666666666668,32.291666666666664,58.4,74.1,96.75833333333334,94.63333333333334,100.55,1.2917666666666667,1.9818333333333331,1.4999,2.0313833333333333,1.7610833333333331,1.199,1.3968833333333337,1.65115,1.8981833333333331,2.9486833333333333,3.711,3.38105,2.86495,2.8126,2.5611666666666664,2.3317,2.1713,1.5897333333333334,0.9029333333333334,0.3225166666666667,0.7550833333333333,1.0217166666666666,1.1510833333333332,1.0784999999999998
16.589666666666666,16.002666666666666,15.072666666666668,14.066,13.591833333333334,13.1025,13.508666666666668,13.899666666666668,16.043666666666667,19.22716666666667,22.30133333333333,24.470333333333333,25.735333333333333,26.84466666666667,27.579166666666666,27.73166666666667,27.852833333333333,27.1865,25.8455,23.730833333333333,22.297166666666666,21.057,19.39333333333333,17.956666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,59.7455,60.93383333333334,64.6125,67.99616666666667,68.244,69.0925,65.3185,62.95216666666667,56.48166666666667,51.0625,43.806666666666665,37.22933333333333,30.4665,27.311,23.795166666666667,23.66133333333333,24.22533333333333,24.187,28.188166666666667,33.747,36.292,39.9095,43.40366666666667,47.68816666666667,114.79166666666669,115.0,121.28333333333332,126.73333333333332,125.95,123.13333333333334,90.45833333333331,87.88333333333334,70.55833333333334,64.88333333333334,45.68333333333333,32.84166666666667,26.275,22.73333333333333,19.48333333333333,19.541666666666668,19.525,20.95,22.941666666666663,40.075,70.14166666666667,92.43333333333334,72.85833333333333,90.86666666666666,75.84166666666667,75.075,78.48333333333333,81.66666666666667,79.54166666666667,76.63333333333334,58.48333333333333,58.88333333333333,46.86666666666667,42.48333333333333,29.45,20.58333333333333,16.225,14.483333333333333,12.658333333333331,12.4,12.775,13.3,15.033333333333331,26.73333333333333,47.05833333333333,61.333333333333336,49.825,61.66666666666666,106.85,106.43333333333334,112.06666666666666,116.85,115.83333333333331,112.7,83.65833333333333,82.08333333333333,66.01666666666667,60.28333333333333,42.28333333333333,30.516666666666666,24.183333333333334,21.08333333333333,18.35833333333333,18.058333333333334,18.308333333333334,19.23333333333333,21.341666666666665,37.36666666666667,65.475,86.0,68.28333333333333,85.21666666666667,1.4974833333333335,1.5557,1.41145,1.5712333333333333,1.4739666666666666,1.5985666666666667,1.3875166666666667,1.0367333333333333,1.7894166666666669,1.9966,2.3924000000000003,2.609066666666666,2.500516666666667,2.1786666666666665,2.0468166666666665,1.6789833333333335,1.5134,1.4946,1.03575,1.2032166666666666,0.9686,1.018233333333333,1.2553333333333332,1.3968999999999998
17.067999999999998,16.476166666666668,16.0,15.311,14.885,15.48,14.993166666666667,14.046333333333331,15.712333333333332,19.576166666666666,22.192833333333333,24.1865,26.430333333333333,27.875666666666667,29.81566666666667,30.59766666666667,30.726,30.203166666666668,27.69633333333333,25.489,24.42483333333333,22.559166666666663,20.643166666666666,19.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.825500000000005,51.438,52.95166666666667,55.85516666666667,57.11566666666667,54.016666666666666,55.897000000000006,60.17166666666667,55.55583333333333,47.657,44.239333333333335,41.8995,36.45916666666667,29.241666666666667,22.253,20.216833333333334,18.833166666666667,17.8845,22.74383333333333,26.6325,29.8025,38.07116666666666,46.48783333333333,49.888000000000005,102.08333333333331,109.71666666666668,103.63333333333334,109.20833333333331,102.35,89.55833333333334,97.66666666666669,108.63333333333334,115.04166666666669,83.76666666666667,59.016666666666666,56.19166666666667,48.84166666666667,36.21666666666667,38.36666666666667,46.208333333333336,35.28333333333333,25.6,32.68333333333333,63.88333333333333,64.26666666666667,123.16666666666669,150.08333333333334,150.9,69.55,73.84166666666667,68.48333333333333,70.74166666666666,66.01666666666667,57.766666666666666,62.99166666666667,71.25,75.53333333333333,54.65833333333333,38.75,36.458333333333336,32.15833333333333,24.091666666666665,25.6,30.941666666666663,23.73333333333333,16.883333333333333,21.65,42.04166666666666,42.91666666666666,82.23333333333333,98.99166666666666,100.13333333333334,95.58333333333331,102.4,96.36666666666666,101.15833333333332,94.73333333333332,82.94166666666666,90.425,100.83333333333331,106.975,77.91666666666667,54.86666666666667,52.375,45.68333333333333,33.90833333333333,35.916666666666664,43.48333333333333,33.2,23.9,30.7,59.35833333333333,59.68333333333333,114.65,139.14166666666668,140.21666666666667,1.5129666666666668,1.4448666666666663,1.6716333333333333,1.4332333333333334,1.3481833333333335,1.2986666666666666,1.3615166666666667,1.3612333333333335,1.6574,1.6315,1.6653666666666669,1.7149,0.9774833333333334,1.31605,0.8547333333333333,0.5868166666666668,0.5286333333333333,0.6433666666666666,0.1961666666666666,0.16155,0.0193833333333333,0.4688666666666666,0.5767,0.6094666666666666
18.7525,17.58216666666667,16.075666666666667,15.958,16.794,17.510833333333334,17.169333333333334,16.001833333333334,17.3275,20.638166666666667,23.347166666666663,25.299,27.2305,29.025,29.369833333333336,29.63533333333333,29.473666666666663,28.863,27.754,25.754666666666665,24.62133333333333,23.591833333333334,22.2405,21.118666666666662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.51466666666667,54.2385,59.95816666666667,60.06,55.723333333333336,50.86483333333333,51.50183333333334,55.857,52.75333333333333,46.23216666666666,42.6845,41.1125,38.15816666666667,33.9485,33.554,31.69833333333333,31.09333333333333,31.467,33.108666666666664,38.925,40.455333333333336,40.6825,43.37516666666667,46.257666666666665,157.69166666666666,142.36666666666667,160.00833333333333,156.59166666666667,102.11666666666666,59.90833333333333,62.85833333333333,92.28333333333332,98.375,67.24166666666666,50.84166666666667,50.36666666666667,51.0,49.625,50.86666666666667,50.30833333333333,52.175,53.38333333333333,72.19166666666666,93.53333333333332,88.48333333333333,70.31666666666666,66.50833333333334,67.95,102.225,94.1,102.075,98.225,66.0,39.00833333333333,41.333333333333336,60.13333333333333,64.73333333333333,44.21666666666667,33.28333333333333,32.95,33.391666666666666,32.71666666666667,33.266666666666666,32.6,33.21666666666667,34.166666666666664,46.73333333333333,59.525,57.075,47.3,44.16666666666666,44.475,145.73333333333332,132.51666666666668,147.63333333333333,143.75833333333333,94.55,55.708333333333336,58.525,85.26666666666667,91.45833333333331,62.45,47.25833333333333,46.96666666666667,47.583333333333336,46.5,47.55,46.80833333333333,48.30833333333333,49.583333333333336,67.13333333333334,86.10833333333333,81.76666666666667,65.6,62.10833333333333,63.23333333333333,1.1736666666666666,1.7054333333333331,1.40355,1.5243666666666666,1.8268666666666664,1.5444833333333332,1.0041,1.2677666666666667,1.20135,1.7415833333333337,1.8835166666666665,1.6405333333333334,0.76705,0.9492333333333334,1.6190166666666668,1.2786,0.7566,0.5341333333333333,0.3185833333333333,0.10325,0.2584166666666666,0.5210666666666667,1.0386166666666667,1.4497166666666668
20.250833333333333,20.264,20.146,18.689,18.33833333333333,19.247666666666664,18.237,17.28966666666667,18.779166666666665,21.317666666666664,23.694666666666667,25.03933333333333,26.750666666666667,28.019166666666667,29.84,30.238166666666665,29.57016666666667,28.76783333333333,27.462,26.5585,24.9595,23.29733333333333,23.084,22.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49.28716666666666,48.0825,47.97466666666666,54.493,56.58316666666667,55.202,60.08266666666667,64.87566666666666,61.44283333333333,56.04483333333334,46.69766666666667,43.24033333333333,41.2155,39.53916666666667,35.9285,35.54333333333333,36.85566666666667,38.696333333333335,43.00333333333333,44.58016666666666,51.0785,57.02383333333333,56.44283333333333,58.38866666666667,60.65,61.516666666666666,69.00833333333334,80.15,91.56666666666666,78.475,89.325,127.76666666666668,132.225,114.075,66.33333333333333,53.94166666666667,53.625,56.2,56.875,57.833333333333336,60.0,62.56666666666667,64.88333333333334,81.35833333333333,87.43333333333334,155.125,149.51666666666668,156.63333333333333,40.31666666666667,40.18333333333333,43.53333333333333,49.46666666666667,55.25833333333333,48.375,55.05833333333333,80.28333333333333,83.70833333333333,73.15,42.9,35.03333333333333,35.108333333333334,37.05,37.35833333333333,38.083333333333336,39.13333333333333,41.25833333333333,42.78333333333333,53.85833333333333,57.225,100.68333333333334,97.63333333333334,99.21666666666668,56.75,57.11666666666667,63.675,73.46666666666667,83.68333333333334,71.75,81.575,117.01666666666668,121.64166666666668,105.31666666666666,61.7,50.24166666666667,50.28333333333333,52.583333333333336,53.09166666666667,54.04166666666666,56.2,58.3,60.48333333333333,76.0,81.14166666666667,143.2,137.91666666666666,143.91666666666666,1.3512666666666668,0.9326333333333332,0.9222666666666668,1.47365,1.1150666666666669,1.1524333333333334,1.1958666666666666,1.3987,0.9158333333333334,0.9334333333333332,2.1105333333333336,1.83995,1.0107666666666666,0.66925,0.4367499999999999,0.4336333333333333,0.64085,0.2203166666666666,0.2611833333333333,0.0865,0.0843333333333333,0.5303666666666667,0.1482166666666666,0.7117166666666667
21.17866666666667,20.02,19.555666666666664,18.937833333333334,19.869000000000003,19.5255,18.9535,18.348166666666668,19.605,21.930166666666665,24.17633333333333,25.9745,27.693166666666663,29.0685,29.61583333333333,29.697666666666667,29.540333333333333,29.129,28.0005,26.663666666666664,24.458666666666662,23.28666666666667,21.68933333333333,20.275666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,62.826,67.57666666666667,64.05083333333333,62.938,54.876666666666665,55.21483333333333,56.5105,58.43783333333333,54.62,48.28633333333333,43.38666666666666,41.2375,38.9865,34.70183333333333,32.224333333333334,29.122666666666664,29.9755,28.80583333333333,32.93783333333333,36.107,43.347166666666666,46.343,51.88483333333333,56.67883333333334,146.09166666666667,150.56666666666666,138.54166666666666,128.28333333333333,86.06666666666666,85.15,100.8,117.95,102.86666666666666,83.10833333333333,56.05833333333333,52.75833333333333,49.25,49.016666666666666,47.68333333333333,45.48333333333333,44.48333333333333,41.73333333333333,45.99166666666667,67.48333333333333,122.88333333333334,98.55,122.46666666666668,123.79166666666669,93.09166666666668,94.55,86.71666666666667,80.24166666666666,55.1,53.96666666666667,64.84166666666667,75.98333333333333,66.71666666666667,53.31666666666667,36.575,34.858333333333334,32.71666666666667,32.3,31.141666666666666,29.633333333333333,28.775,26.875,29.991666666666667,44.43333333333333,80.96666666666667,65.05833333333334,79.1,80.96666666666667,134.425,138.01666666666668,127.0,117.6,79.875,78.31666666666666,93.26666666666668,108.675,95.48333333333332,76.69166666666666,52.31666666666667,49.391666666666666,46.2,46.075,44.641666666666666,42.41666666666666,41.425,38.65,42.775,62.88333333333333,113.775,91.5,113.41666666666669,114.79166666666669,1.055,1.1636833333333334,1.69605,1.5032500000000002,1.35095,1.537216666666667,1.1609833333333337,1.0214833333333333,1.214616666666667,2.045333333333333,2.18405,1.9282,1.5606666666666666,1.5368,1.77025,1.7625666666666668,1.5779166666666666,1.7681,0.8585666666666667,0.2735666666666667,0.44455,0.4426,0.8257833333333333,0.88645
